course_title,course_link
"Plumber : Plumbing Basics, Installation & Repairing for Residential and Commercial Work",https://www.reed.co.uk/courses/plumber--plumbing-basics-installation-repairing-for-residential-and-commercial-work/305933#/courses/discount?pageno=79
Level 3 Diploma in Building Quantity Surveying & Construction Cost Estimation,https://www.reed.co.uk/courses/level-3-diploma-in-building-quantity-surveying-construction-cost-estimation/306091#/courses/discount?pageno=80
Level 3 Diploma in HACCP for Food Manufacturing  - CPD Certified,https://www.reed.co.uk/courses/level-3-diploma-in-haccp-for-food-manufacturing-cpd-certified/307893#/courses/discount?pageno=80
Level 3 Diploma for Residential Childcare (England),https://www.reed.co.uk/courses/level-3-diploma-for-residential-childcare-england/310259#/courses/discount?pageno=80
Massage Therapy Diploma - CPD Certified,https://www.reed.co.uk/courses/massage-therapy-diploma-cpd-certified/310405#/courses/discount?pageno=80
KYC -  Know Your Customer -QLS Endorsed,https://www.reed.co.uk/courses/kyc-know-your-customer-qls-endorsed/312632#/courses/discount?pageno=80
Diploma of Clinical Coding & Clinical Governance - CPD Certified,https://www.reed.co.uk/courses/diploma-of-clinical-coding-clinical-governance-cpd-certified/313919#/courses/discount?pageno=80
Level 4 NVQ Diploma in Business Administration,https://www.reed.co.uk/courses/level-4-nvq-diploma-in-business-administration/316727#/courses/discount?pageno=80
"Electricity, Electronics & PAT Testing",https://www.reed.co.uk/courses/electricity-electronics-pat-testing/324140#/courses/discount?pageno=80
"UK VAT, Tax, Sage 50 Accounting & Bookkeeping Diploma with Sage Payroll Management",https://www.reed.co.uk/courses/uk-vat-tax-sage-50-accounting-bookkeeping-diploma-with-sage-payroll-management/324507#/courses/discount?pageno=80
Warehouse & Logistics,https://www.reed.co.uk/courses/warehouse-logistics/327469#/courses/discount?pageno=80
Accounting & Bookkeeping Diploma,https://www.reed.co.uk/courses/accounting-bookkeeping-diploma/329274#/courses/discount?pageno=80
Office Administration & Receptionist (Reception) Training With Complete Career Guide 2025,https://www.reed.co.uk/courses/office-administration-receptionist-reception-training-with-complete-career-guide-2025/329935#/courses/discount?pageno=80
Human Resources Management for Beginner to Advanced,https://www.reed.co.uk/courses/human-resources-management-for-beginner-to-advanced/330566#/courses/discount?pageno=80
Introduction to Computers and Internet for Beginners,https://www.reed.co.uk/courses/introduction-to-computers-and-internet-for-beginners/331072#/courses/discount?pageno=80
Six Sigma: Lean Six Sigma Green Belt Certification,https://www.reed.co.uk/courses/six-sigma-lean-six-sigma-green-belt-certification/331261#/courses/discount?pageno=80
Gas Safety Online Training - CPD Certified,https://www.reed.co.uk/courses/gas-safety-online-training-cpd-certified/331844#/courses/discount?pageno=80
Accounts Payable Clerk Training : Efficient Financial Processing - CPD Certified,https://www.reed.co.uk/courses/accounts-payable-clerk-training--efficient-financial-processing-cpd-certified/332347#/courses/discount?pageno=80
PLC Programming Certificate,https://www.reed.co.uk/courses/plc-programming-certificate/333840#/courses/discount?pageno=80
HR Business Partner Skills,https://www.reed.co.uk/courses/hr-business-partner-skills/334392#/courses/discount?pageno=80
Level 1 & 2 British Sign Language (BSL) - CPD Accredited,https://www.reed.co.uk/courses/level-1-2-british-sign-language-bsl-cpd-accredited/336693#/courses/discount?pageno=80
Educational Welfare Officer Training,https://www.reed.co.uk/courses/educational-welfare-officer-training/338542#/courses/discount?pageno=80
"Tax Accounting (Income Tax, VAT, Payroll, Corporate Tax & Financial Analysis)",https://www.reed.co.uk/courses/tax-accounting-income-tax-vat-payroll-corporate-tax-financial-analysis/339116#/courses/discount?pageno=80
PGCE Fundamentals in Early Years and Secondary Education,https://www.reed.co.uk/courses/pgce-fundamentals-in-early-years-and-secondary-education/343667#/courses/discount?pageno=80
Mandatory Training for Healthcare Assistant & NHS Staff - CPD Accredited,https://www.reed.co.uk/courses/mandatory-training-for-healthcare-assistant-nhs-staff-cpd-accredited/345425#/courses/discount?pageno=80
Professional Bartending and Cocktails,https://www.reed.co.uk/courses/professional-bartending-and-cocktails/345723#/courses/discount?pageno=80
MLRO (Money Laundering Reporting Officer Training) - CPD Certified,https://www.reed.co.uk/courses/mlro-money-laundering-reporting-officer-training-cpd-certified/347195#/courses/discount?pageno=81
Physiotherapy Assistant at QLS Level 5 Diploma,https://www.reed.co.uk/courses/physiotherapy-assistant-at-qls-level-5-diploma/352369#/courses/discount?pageno=81
Childcare Level 2 - CPD Certified,https://www.reed.co.uk/courses/childcare-level-2-cpd-certified/354612#/courses/discount?pageno=81
Construction Industry Scheme (CIS),https://www.reed.co.uk/courses/construction-industry-scheme-cis/355186#/courses/discount?pageno=81
Medical Terminology Training Course,https://www.reed.co.uk/courses/medical-terminology-training-course/355440#/courses/discount?pageno=81
Traffic Marshal (Banksman) - Level 2 Diploma,https://www.reed.co.uk/courses/traffic-marshal-banksman-level-2-diploma/360631#/courses/discount?pageno=81
Dermatology & Aesthetics Skincare Advanced Diploma,https://www.reed.co.uk/courses/dermatology-aesthetics-skincare-advanced-diploma/376686#/courses/discount?pageno=81
Level 3 Certificate in Occupational Health and Safety,https://www.reed.co.uk/courses/level-3-certificate-in-occupational-health-and-safety/377277#/courses/discount?pageno=81
"Early Years, Teaching and Child Care (EYFS)",https://www.reed.co.uk/courses/early-years-teaching-and-child-care-eyfs/377432#/courses/discount?pageno=81
Import/Export Business: Shipping Coordinator,https://www.reed.co.uk/courses/import-export-business-shipping-coordinator/378169#/courses/discount?pageno=81
Pharmacy Assistant Dispenser and Pharmacy Technician Diploma Training,https://www.reed.co.uk/courses/pharmacy-assistant-dispenser-and-pharmacy-technician-diploma-training/378177#/courses/discount?pageno=81
Retail Sales Assistant & Retail Management,https://www.reed.co.uk/courses/retail-sales-assistant-retail-management/378198#/courses/discount?pageno=81
Legal Assistant Masterclass,https://www.reed.co.uk/courses/legal-assistant-masterclass/378346#/courses/discount?pageno=81
"Adobe Photoshop, Graphic Design & Photography Level 3, 5 & 7 at QLS",https://www.reed.co.uk/courses/adobe-photoshop-graphic-design-photography-level-3-5-7-at-qls/380844#/courses/discount?pageno=81
Charity Accounting & Finance - CPD Accredited Training,https://www.reed.co.uk/courses/charity-accounting-finance-cpd-accredited-training/382039#/courses/discount?pageno=81
Level 5 Diploma in Clinical Governance & Clinical Audit - QLS Endorsed,https://www.reed.co.uk/courses/level-5-diploma-in-clinical-governance-clinical-audit-qls-endorsed/384405#/courses/discount?pageno=81
Mental Health First Aid and Mental Wellbeing - CPD Certified,https://www.reed.co.uk/courses/mental-health-first-aid-and-mental-wellbeing-cpd-certified/384649#/courses/discount?pageno=81
Business Support Manager Training,https://www.reed.co.uk/courses/business-support-manager-training/389134#/courses/discount?pageno=81
Handyperson/Handyman - CPD Accredited,https://www.reed.co.uk/courses/handyperson-handyman-cpd-accredited/390953#/courses/discount?pageno=81
Health and Social Care Level 3 - CPD Accredited,https://www.reed.co.uk/courses/health-and-social-care-level-3-cpd-accredited/390958#/courses/discount?pageno=81
Internal Auditor & Compliance Management - CPD Accredited,https://www.reed.co.uk/courses/internal-auditor-compliance-management-cpd-accredited/391120#/courses/discount?pageno=81
Anatomy and Physiology of Human Body Level 3 With CPD Accredited,https://www.reed.co.uk/courses/anatomy-and-physiology-of-human-body-level-3-with-cpd-accredited/391293#/courses/discount?pageno=81
Diploma in Procurement & Contract Management,https://www.reed.co.uk/courses/diploma-in-procurement-contract-management/391334#/courses/discount?pageno=81
Retail Sales Executive Diploma  - CPD Certified Training,https://www.reed.co.uk/courses/retail-sales-executive-diploma-cpd-certified-training/397047#/courses/discount?pageno=81
Construction Design and Management Regulations 2015 (CDM),https://www.reed.co.uk/courses/construction-design-and-management-regulations-2015-cdm/409627#/courses/discount?pageno=81
Construction Design and Management Regulations 2015 (CDM),https://www.reed.co.uk/courses/construction-design-and-management-regulations-2015-cdm/409627#/courses/discount?pageno=82
Veterinary Nursing Course,https://www.reed.co.uk/courses/veterinary-nursing-course/413581#/courses/discount?pageno=82
Block Management Diploma,https://www.reed.co.uk/courses/block-management-diploma/413944#/courses/discount?pageno=82
Physical Education (PE) Teaching Assistant,https://www.reed.co.uk/courses/physical-education-pe-teaching-assistant/417313#/courses/discount?pageno=82
Level 3 Diploma in Early Years Education and Care (Early Years Educator),https://www.reed.co.uk/courses/level-3-diploma-in-early-years-education-and-care-early-years-educator/421091#/courses/discount?pageno=82
Level 2 Certificate in Understanding Autism: Things You Need to Know,https://www.reed.co.uk/courses/level-2-certificate-in-understanding-autism-things-you-need-to-know/421158#/courses/discount?pageno=82
ICDL/ECDL Online Preparation Courses - CPD Accredited Certification,https://www.reed.co.uk/courses/icdl-ecdl-online-preparation-courses-cpd-accredited-certification/423530#/courses/discount?pageno=82
Aesthetics Skincare & Dermaplaning Facial Diploma - CPD Certified,https://www.reed.co.uk/courses/aesthetics-skincare-dermaplaning-facial-diploma-cpd-certified/429175#/courses/discount?pageno=82
Translation for Freelance Translator with CAT Tools,https://www.reed.co.uk/courses/translation-for-freelance-translator-with-cat-tools/433215#/courses/discount?pageno=82
Asset Management and Investment Strategies - CPD Accredited,https://www.reed.co.uk/courses/asset-management-and-investment-strategies-cpd-accredited/433786#/courses/discount?pageno=82
Radiography Training Diploma: Key Concepts and Applications,https://www.reed.co.uk/courses/radiography-training-diploma-key-concepts-and-applications/433852#/courses/discount?pageno=82
Novel Writing Essentials: From Manuscript to Publication,https://www.reed.co.uk/courses/novel-writing-essentials-from-manuscript-to-publication/434724#/courses/discount?pageno=82
Substance Misuse Prevention & Drugs and Alcohol Awareness - CPD Certified,https://www.reed.co.uk/courses/substance-misuse-prevention-drugs-and-alcohol-awareness-cpd-certified/434781#/courses/discount?pageno=82
Diploma in Art Therapy : Child Psychology & Counselling Training - QLS Endorsed,https://www.reed.co.uk/courses/diploma-in-art-therapy--child-psychology-counselling-training-qls-endorsed/438297#/courses/discount?pageno=82
Dental Nurse - CPD Certified,https://www.reed.co.uk/courses/dental-nurse-cpd-certified/439388#/courses/discount?pageno=82
Level 2 Childcare Course,https://www.reed.co.uk/courses/level-2-childcare-course/439512#/courses/discount?pageno=82
Level 5 Diploma in Dermatology & Aesthetics Beauty Skincare,https://www.reed.co.uk/courses/level-5-diploma-in-dermatology-aesthetics-beauty-skincare/440164#/courses/discount?pageno=82
British Citizenship with English Law,https://www.reed.co.uk/courses/british-citizenship-with-english-law/441092#/courses/discount?pageno=82
Teaching Assistant Level 1,https://www.reed.co.uk/courses/teaching-assistant-level-1/441193#/courses/discount?pageno=82
"Cognitive Behavioural Therapy CBT, DBT, PTSD, EMDR, REBT & Counselling - QLS Endorsed",https://www.reed.co.uk/courses/cognitive-behavioural-therapy-cbt-dbt-ptsd-emdr-rebt-counselling-qls-endorsed/446971#/courses/discount?pageno=82
Tax & VAT Accounting Diploma,https://www.reed.co.uk/courses/tax-vat-accounting-diploma/458480#/courses/discount?pageno=82
"Speech and Language Therapy, SEN, ADHD, Autism, Dyslexia with Phonics",https://www.reed.co.uk/courses/speech-and-language-therapy-sen-adhd-autism-dyslexia-with-phonics/465741#/courses/discount?pageno=82
Advanced Diploma in Social Media & Digital Marketing With Complete Career Guide 2025,https://www.reed.co.uk/courses/advanced-diploma-in-social-media-digital-marketing-with-complete-career-guide-2025/467736#/courses/discount?pageno=82
Activities Coordinator Diploma Level 3 - CPD Certified,https://www.reed.co.uk/courses/activities-coordinator-diploma-level-3-cpd-certified/471951#/courses/discount?pageno=82
"Diploma in Procurement, Operations and Supply Chain Management",https://www.reed.co.uk/courses/diploma-in-procurement-operations-and-supply-chain-management/474147#/courses/discount?pageno=82
"Quantity Surveying, Estimation & Cost Control - CPD Certified",https://www.reed.co.uk/courses/quantity-surveying-estimation-cost-control-cpd-certified/494787#/courses/discount?pageno=83
CMI Level 4 Certificate in Management and Leadership,https://www.reed.co.uk/courses/cmi-level-4-certificate-in-management-and-leadership/199175#/courses/discount?pageno=83
CMI Level 5 Extended Diploma in Management and Leadership,https://www.reed.co.uk/courses/cmi-level-5-extended-diploma-in-management-and-leadership/199199#/courses/discount?pageno=83
